Date,Price,Open,High,Low,Vol.,Change %
10/10/2016,27925.35,27835.22,27953.31,27808.88,171.46M,0.0032
07/10/2016,27835.22,28031.9,28043.08,27812.39,200.84M,-0.0068
06/10/2016,28026.59,28009.4,28065.18,27936.56,348.80M,0.0006
05/10/2016,28009.4,28277.93,28282.16,27981.39,187.16M,-0.0097
04/10/2016,28283.99,28335.4,28346,28217.85,198.10M,-0.0018
30/09/2016,28335.4,28247.56,28335.4,27907.57,217.81M,0.0031
29/09/2016,28247.56,28236.23,28299.24,28168.85,170.37M,0.0004
28/09/2016,28236.23,28248.86,28252.97,28161.95,159.05M,-0.0004
27/09/2016,28248.86,28263.16,28269.07,28174.07,294.91M,-0.0005
26/09/2016,28263.16,28247.07,28290.24,28238.96,249.77M,0.0006
23/09/2016,28247.11,28166.42,28303.44,28140.14,265.07M,0.0029
22/09/2016,28166.42,28214.57,28292.01,28137.67,410.06M,-0.0017
21/09/2016,28214.57,28209.93,28239.64,28161.91,225.10M,0.0002
20/09/2016,28209.93,27839.93,28225.53,27839.09,231.46M,0.0133
19/09/2016,27839.93,27858.48,28049.07,27811.15,328.20M,-0.0007
16/09/2016,27858.48,27725.4,27858.56,27661.62,228.93M,0.0048
15/09/2016,27725.4,27642.13,27748.04,27633.38,200.29M,0.003
14/09/2016,27642.13,27577.52,27642.13,27541.48,182.30M,0.0023
09/09/2016,27577.52,27574.09,27611.31,27557.65,272.85M,0.0001
08/09/2016,27574.09,27522.62,27574.77,27445.4,242.74M,0.0019
07/09/2016,27522.62,27503.75,27528.97,27365.77,295.66M,0.0007
06/09/2016,27503.81,27707.12,27707.12,27503.81,176.77M,-0.0073
05/09/2016,27707.12,27756.67,27786.75,27679.42,195.02M,-0.0018
02/09/2016,27756.67,28419.92,28488,27744.76,309.45M,-0.0233
01/09/2016,28419.92,27599.03,28421.27,27599.03,229.23M,0.0297
31/08/2016,27599.03,27493.12,27612.13,27487.2,262.61M,0.0039
30/08/2016,27493.12,27368.41,27517.13,27364.18,230.13M,0.0046
29/08/2016,27368.41,27450.91,27452.83,27312.47,,-0.003
26/08/2016,27450.91,27379.95,27573.19,27271.24,,0.0026
25/08/2016,27379.95,27880.46,27883.68,27365.22,,-0.018
24/08/2016,27880.46,27810.28,27881.03,27753.84,,0.0025
23/08/2016,27810.28,27812.06,27921.99,27728.9,,-0.0002
22/08/2016,27817,27650.32,27842.91,27650.32,,0.006
19/08/2016,27650.32,27420.99,27681.31,27420.99,,0.0084
18/08/2016,27420.99,27437.25,27565.48,27365.25,,-0.0006
17/08/2016,27437.25,27389.02,27536.23,27355.19,,0.0018
16/08/2016,27389.02,27316.52,27438.07,27294.28,,0.0027
15/08/2016,27316.52,27246.88,27341.27,27179.66,,0.0026
12/08/2016,27246.98,27280.95,27291.06,27180.04,,-0.0012
11/08/2016,27280.95,27421.83,27461.59,27241.08,,-0.0051
10/08/2016,27421.83,27272.14,27421.83,27220.76,,0.0055
09/08/2016,27272.14,27394.98,27476.31,27248.35,,-0.0045
08/08/2016,27394.98,27425.86,27458.99,27313.96,,-0.0011
05/08/2016,27425.86,27751.34,27766.99,27425.86,,-0.0117
04/08/2016,27751.34,27687.8,27795.31,27658.43,,0.0023
03/08/2016,27687.8,27831.95,27840.55,27687.17,,-0.0052
02/08/2016,27831.95,27843,28006.15,27757.96,,-0.0004
01/08/2016,27843,28009.93,28040.45,27802.49,,-0.006
29/07/2016,28009.93,28057.91,28130.08,28003.61,,-0.0013
28/07/2016,28046.96,28205.62,28207.06,28040.68,,-0.0056
27/07/2016,28205.62,27945.02,28263.02,27945.02,,0.0093
26/07/2016,27945.02,27629.9,27985.69,27619.37,,0.0114
25/07/2016,27629.9,27659.44,27693.1,27449.64,,-0.0011
22/07/2016,27659.44,27997.29,28078.29,27659.44,,-0.0121
21/07/2016,27997.29,28221.18,28223.24,27990.26,,-0.0079
20/07/2016,28221.18,28488.56,28489.57,28201.38,,-0.0094
19/07/2016,28488.56,28733.9,28739.38,28472.53,,-0.0088
18/07/2016,28740.24,28805.45,28875.74,28681.21,,-0.0023
15/07/2016,28805.45,28703.09,28855.18,28702.55,,0.0036
14/07/2016,28703.09,28730.42,28736.87,28658.2,,-0.001
13/07/2016,28730.42,28857.74,28861.2,28694.82,,-0.0044
12/07/2016,28857.34,28813.71,28942.99,28709.73,,0.0015
11/07/2016,28813.51,28854.98,28890.5,28598.46,,-0.0014
08/07/2016,28854.98,29002.26,29041.12,28828.74,,-0.0052
04/07/2016,29005.33,29305.4,29332.39,28980.61,,-0.0102
01/07/2016,29305.4,29597.79,29601.05,29259.39,,-0.0099
30/06/2016,29597.79,29812.91,29846.67,29580.93,,-0.0072
29/06/2016,29812.91,29575.24,29868.23,29529.95,,0.008
28/06/2016,29575.24,29840.23,29840.23,29342.05,,-0.009
27/06/2016,29843.79,30649.66,30683.18,29820.44,,-0.0263
24/06/2016,30649.66,31071.25,31073.32,30163.91,,-0.0136
23/06/2016,31071.25,30127.82,31071.25,30127.82,,0.0313
22/06/2016,30127.82,29422.71,30134.68,29422.71,,0.024
21/06/2016,29422.71,28769.9,29425.4,28725.53,,0.0227
20/06/2016,28769.9,29247.27,29355.21,28752.98,,-0.0163
17/06/2016,29247.27,28489.89,29271.57,28489.89,,0.0266
16/06/2016,28489.87,27917.23,28755.05,27917.23,,0.0214
15/06/2016,27891.96,27034.05,27891.96,27034.05,,0.0317
14/06/2016,27034.05,27103.38,27116.21,26966.95,,-0.0026
13/06/2016,27103.38,27232.62,27264.55,27051.17,,-0.0047
10/06/2016,27232.62,27284.83,27439.33,27205.65,,-0.0019
09/06/2016,27284.83,27098.18,27347.99,27091.63,,0.0069
08/06/2016,27098.18,27475.48,27496.62,27090.25,,-0.0137
07/06/2016,27475.48,27585.06,27585.06,27440.42,,-0.0045
06/06/2016,27599.48,27634.42,27716.1,27488.88,,-0.0013
03/06/2016,27634.48,27183.64,27660.83,27181.82,,0.0166
02/06/2016,27183.64,26890.02,27218.6,26446.96,,0.0102
01/06/2016,26910.23,27663.16,27663.16,26893.58,,-0.0275
31/05/2016,27671.08,28902.25,28907.56,27657.31,,-0.0426
27/05/2016,28902.25,28877.47,29125.78,28877.47,,0.0009
26/05/2016,28877.47,28260.61,28963.21,28260.61,,0.0218
25/05/2016,28260.61,27231.5,28261.65,27231.5,,0.0378
24/05/2016,27231.5,27015.97,27231.5,26993.78,,0.008
23/05/2016,27015.97,27116.45,27116.45,26832.75,,-0.0042
20/05/2016,27129.41,27028.24,27155.15,27008.06,,0.0037
19/05/2016,27028.24,26763.86,27055.35,26753.13,,0.0099
18/05/2016,26763.86,26655.48,26771.74,26570.02,,0.0041
17/05/2016,26655.48,26799.44,26873.71,26575.85,,-0.0061
16/05/2016,26818.77,26441.03,26859.08,26401.02,,0.0143
13/05/2016,26441.03,25865.06,26673.11,25865.06,,0.0223
12/05/2016,25865.06,25630.62,25865.06,25630.04,,0.0091
11/05/2016,25630.62,25646.56,25714.07,25601.15,,-0.0006
10/05/2016,25646.84,25828.3,25876.49,25612.34,,-0.007
09/05/2016,25828.3,25701.6,25898.82,25701.6,,0.0049
06/05/2016,25701.6,25563.78,25726.03,25451.44,,0.0054
05/05/2016,25563.78,25715.42,25717.78,25512.94,,-0.0059
04/05/2016,25716.06,25865.5,26087.04,25680.65,,-0.0058
03/05/2016,25865.5,25062.41,25930.87,25059.05,,0.032
29/04/2016,25062.41,24957.08,25164.14,24951.08,,0.0042
28/04/2016,24957.08,24809.29,25033.37,24806.05,,0.006
27/04/2016,24809.29,24823.86,24852.71,24749.15,,-0.0006
26/04/2016,24824.84,24773.51,24874.01,24760.49,,0.0024
25/04/2016,24765.1,24850.11,24853.47,24740.3,,-0.0034
22/04/2016,24850.11,24909.88,24913.12,24817.1,,-0.0024
21/04/2016,24909.88,24784.95,24916.15,24784.95,,0.005
20/04/2016,24784.95,24659.17,24788.39,24659.17,,0.0065
19/04/2016,24624.56,24636.56,24645.12,24577.41,,0.0011
18/04/2016,24596.34,24719.27,24719.27,24576.59,,-0.005
15/04/2016,24719.44,24746.04,24760.37,24613.51,,-0.0011
14/04/2016,24746.16,24637.91,24746.16,24621.09,,0.0044
13/04/2016,24637.91,24639.48,24680.18,24580.49,,-0.0001
12/04/2016,24639.48,24648.84,24654.56,24569.72,,-0.0004
11/04/2016,24649.39,25328.06,25337.21,24638.38,,-0.0268
08/04/2016,25328.06,25369.51,25378.09,25292.46,,-0.0016
07/04/2016,25369.52,25455.69,25457.82,25193.74,,-0.0037
06/04/2016,25464.94,25454.75,25466.94,25429.21,,0.0004
05/04/2016,25454.75,25349.07,25455.82,25338.3,,0.0042
04/04/2016,25349.07,25507.09,25532.76,25288.64,,-0.0062
01/04/2016,25507.09,25306.22,25507.09,25284.17,,0.0079
31/03/2016,25306.22,25145.28,25351.81,25141.91,,0.0064
30/03/2016,25145.28,25545.1,25617.2,25267.62,,-0.0052
29/03/2016,25277.29,25899.91,25906.07,25502.53,,-0.024
24/03/2016,25899.91,25736.92,25918.6,25736.92,,0.0063
23/03/2016,25736.92,26020.4,26026.48,25687.65,,-0.0109
22/03/2016,26020.4,25902.95,26067.87,25898.92,,0.0045
21/03/2016,25902.95,25694.79,25992.67,25660.4,,0.0081
